"","logFC","AveExpr","t","P.Value","adj.P.Val","B","protein","q","-log10p","regulated_q"
"LDAF1",1.33155655234526,9.99931958822691,3.5537751094668,0.00593279497332544,0.10027734978145,-2.01709022441164,"LDAF1",0.071065348771199,2.22674065983581,""
"THY1",1.33001679833142,11.7986062194964,8.54431556168493,1.25477176145885e-08,1.79808793417053e-05,9.72301785363119,"THY1",1.27428323985035e-05,7.90143526362794,"+"
"S100A13",1.32628039363636,15.0749143905676,8.71919151679076,4.3661934183578e-09,1.25135103370135e-05,10.7307059638883,"S100A13",8.86817390357843e-06,8.35989702935412,"+"
"S100A6",1.26285121300899,13.2129084361571,5.97599618461902,2.9527049991828e-06,0.000940272503073099,4.67201813176012,"S100A6",0.00066635978629761,5.52977994064984,"+"
"COL3A1",1.15630728029932,11.7368857134655,2.27606229919893,0.0358781723698866,0.232995105497727,-3.8704425898989,"COL3A1",0.165120822102552,1.44516968797714,""
"KRT6A",1.06816284586807,15.0822548951558,2.02644772856638,0.0534113140300324,0.281838298140841,-4.42603645613995,"KRT6A",0.199735403838575,1.27236673734687,""
"ACHE",1.01939339435686,11.9942492466686,1.55888427884275,0.161608709943173,0.486875869952317,-4.64915038926775,"ACHE",0.345043058894669,0.791535236517363,""
"S100A4",0.89837042200811,13.8147642284046,5.62964351000058,7.14362773947239e-06,0.00170613642511066,3.83847194792705,"S100A4",0.00120911831401595,5.14608118498531,"+"
"UCHL1",0.807568832765313,14.2625723695519,3.8469884632796,0.000724084497869238,0.0441537483168774,-0.518135140882251,"UCHL1",0.0312912290814756,3.14021075035387,"+"
"XPO4",0.796215040467185,13.2222653213871,1.48889796212138,0.152728613908176,0.479184068672558,-5.15047837224095,"XPO4",0.339591972065827,0.816079589674037,""
"ALDH1B1",0.793332064631555,15.1653816314595,4.62439141667437,9.66623775781198e-05,0.0125924715517678,1.37704548963318,"ALDH1B1",0.00892413276445921,4.01474252684292,"+"
"KRT6B",0.780120143247775,15.3857415661841,1.47411764012749,0.152817250093063,0.479184068672558,-5.28958147892556,"KRT6B",0.339591972065827,0.815827619599436,""
"FKBP9",0.778587363371408,10.3415326207569,1.75686990172845,0.120977886878211,0.422828636081472,-4.28292979494328,"FKBP9",0.299653556451874,0.917294005587862,""
"MPO",0.749621436912674,11.8940589545733,1.11863185538966,0.291552971991186,0.625065190612564,-5.20469601042472,"MPO",0.442976164332524,0.535282527171101,""
"HSPB6",0.744227369796519,17.6233701811916,6.91294329450634,2.87251234970507e-07,0.000205815509856368,6.86043683970042,"HSPB6",0.000145858970369105,6.54173809548659,"+"
"COL1A1",0.74116099190163,11.6576346714652,1.65546325807056,0.110725046101654,0.405778813283694,-5.01210722375923,"COL1A1",0.287570552600536,0.955754130219632,""
"POSTN",0.677990046886604,10.112849561191,1.95987387442751,0.0654762518133785,0.31341813078868,-4.42285539393307,"POSTN",0.222115650485958,1.18391618972677,""
"MRPS11",0.662491465295188,11.0165710865798,4.12700051267989,0.00114920090174126,0.0477334751360936,-0.643780137809887,"MRPS11",0.0338281383183837,2.93960404190294,"+"
"CHD2",0.661630734670048,12.3139598206364,0.96695384098528,0.347752895326731,0.673418782436764,-5.66028961012915,"CHD2",0.477243771871177,0.458729245464779,""
"CES2",0.649074772549113,13.7168626154137,4.15801643864802,0.000324833757858433,0.027381575000655,0.234443889047919,"CES2",0.0194049920701658,3.48833884368638,"+"
"MYBPH",0.644814295379414,15.7880142373653,2.87897301900232,0.00801628385810366,0.116875432072848,-2.744232655477,"MYBPH",0.0828282095721871,2.0960269127561,""
"NES",0.644601997052975,12.8329595397643,2.75316200206713,0.0107824817835788,0.133198257860279,-3.01330556230436,"NES",0.0943959994075136,1.96728126689849,""
"SMARCC2",0.639780878210411,9.98421587078616,2.7635270452864,0.0109958692415656,0.13331088557068,-2.9836146637783,"SMARCC2",0.0944758173079505,1.95877043325237,""
"SERPINH1",0.63380381528507,11.7362887299069,4.92131699991626,4.46179996627279e-05,0.00710417705740989,2.10737307323586,"SERPINH1",0.00503464462730121,4.35048990413091,"+"
"OSBPL11",0.628439659324341,12.0354090202693,1.74051794503444,0.097743391451524,0.38165198896467,-4.73789579440616,"OSBPL11",0.270472163096727,1.00991259611274,""
"KRT16",0.623639566585155,15.8683436940633,1.13300768262455,0.267861973235727,0.600082854049197,-5.70815424284735,"KRT16",0.425271483615847,0.572088936209215,""
"XPO7",0.603758859796054,9.30868182420545,2.53896167682841,0.0256668258883827,0.19774614411741,-3.32922410340182,"XPO7",0.140140308160229,1.59062783543426,""
"FCGRT",0.600915962517565,10.2292492261533,4.94223774275516,5.89076756743259e-05,0.00888575781487463,1.9020652948035,"FCGRT",0.00629722943004307,4.22982811292398,"+"
"WDR82",0.600259203844834,9.11931619220765,3.15744144468342,0.00538397133460263,0.0940881819815313,-2.202810914518,"WDR82",0.0666791601726438,2.26889726105322,""
"CARNS1",0.594319489051031,12.1000442334116,7.63139340459397,5.16333894979179e-08,4.93270981003443e-05,8.45858230437349,"CARNS1",3.49575196992348e-05,7.28706936455331,"+"
"NAMPT",0.589018826238645,14.5166884850148,6.51312860038146,7.67273907006786e-07,0.000314143859640207,5.93986191245748,"NAMPT",0.000222629965773104,6.11504957077575,"+"
"BGN",0.566156752959532,13.2659178759874,2.94758881652706,0.00680620066032041,0.107732411969218,-2.59501595967541,"BGN",0.0763486614598504,2.16709525118713,""
"COX20",0.562361849410129,11.2945624912173,3.22977500372991,0.00342794697711304,0.0794384073482053,-1.96512284731707,"COX20",0.0562970415186728,2.46496590428831,""
"SLC25A6",0.562216360339571,13.9255788280673,3.73449069675335,0.000965373577283596,0.0448893812937242,-0.787277770542258,"SLC25A6",0.0318125633028243,3.01530459219329,"+"
"KRT17",0.561501240526624,13.3906426189875,1.05922645962232,0.299531071119803,0.632870114660502,-5.78583848965116,"KRT17",0.448507419903282,0.523558120466762,""
"NDUFAF2",0.559843328195978,14.1517549263378,1.69262194101139,0.102840469189481,0.38986876282679,-4.97349757952424,"NDUFAF2",0.276295291665225,0.987835950641217,""
"PDLIM2",0.553913437026957,9.69931279082312,2.67524126039469,0.0137497972767086,0.143477638520391,-3.16398097237147,"PDLIM2",0.101680872545414,1.86170370490687,""
"AGBL1",0.544748857399231,9.75075121965624,3.03966362512698,0.00770558991644565,0.115624192149389,-2.45586838626973,"AGBL1",0.0819414709243184,2.11319410741279,""
"VIM",0.540554521631236,17.1935509477968,4.22961610447077,0.00026982652567579,0.0241663382058379,0.409047418453225,"VIM",0.0171263925189845,3.56891535863608,"+"
"CASP3",0.536975870421612,12.8122721452812,5.92368788125652,3.37194018747463e-06,0.000966398057730228,4.54685589684834,"CASP3",0.000684874651893842,5.47212013762977,"+"
"ARPC1B",0.535688081940544,10.2893679177009,4.63038543356299,0.000114303502452034,0.0128465471019186,1.25925180653743,"ARPC1B",0.00910419304352579,3.94194046188567,"+"
"COMTD1",0.516753985775741,12.0138796628882,4.65297779623778,8.97271667653494e-05,0.0122456219023567,1.44734369513156,"COMTD1",0.00867832459980104,4.0470760453617,"+"
"AKR1C2",0.506364275864327,13.179207394624,2.49641812127003,0.0194300621583106,0.175114962722384,-3.54219446224329,"AKR1C2",0.124101862764065,1.71152581005549,""
"PXDN",0.505497940994095,9.86307548451112,1.99367129518979,0.0591902832450412,0.298660830599099,-4.40536536853717,"PXDN",0.211657329766678,1.22774958178074,""
"GSN",0.505390425743071,14.5853044740374,5.42215693869865,1.21819091626885e-05,0.00232755677735102,3.33432850572535,"GSN",0.00164951142533901,4.91428464324292,"+"
"SRP54",0.500730366053535,14.4167915881368,3.0074897739528,0.00717132526200609,0.110500097854352,-2.49045206660605,"SRP54",0.0783100870773486,2.14440057922874,""
"IGFN1",0.495025797209738,13.3955327492221,1.25877083980004,0.220104678161339,0.559237595399287,-5.54565102457327,"IGFN1",0.396324941271719,0.657370726742138,""
"KRT71",0.483054164617252,11.7090433087111,0.98681101345821,0.33310361391592,0.660782072912532,-5.85743292802296,"KRT71",0.468288288188999,0.47742065552489,""
"POR",0.481974190509506,11.5313395464889,2.39181536884459,0.0252392586406322,0.197100041591422,-3.72708841855811,"POR",0.139682423089958,1.59792340588635,""
"ANXA1",0.466653718596749,13.0737577533855,3.63403879085575,0.00124636582493903,0.0495153008502531,-1.0258695591117,"ANXA1",0.0350908967189817,2.90435446776192,"+"
"KRT14",0.465367240054306,16.9214196074748,0.978123958594473,0.337298009781461,0.664532845433478,-5.86570786851197,"KRT14",0.470946415452468,0.471986221347055,""
"SMPX",0.46482824654338,16.6034465879903,3.22544708824357,0.0034646897831562,0.0794384073482053,-1.9749630038691,"SMPX",0.0562970415186728,2.46033564460043,""
"TUBB4A",0.464224781356922,11.5227378910475,2.49494877646916,0.0198007665014637,0.176788152003723,-3.53683299237413,"TUBB4A",0.125287631834526,1.70331799757115,""
"NEK9",0.463729370447219,11.5433495026796,1.9778444023335,0.0691532473800743,0.319947935690541,-4.24777188316775,"NEK9",0.226743244491683,1.16018742096128,""
"TUBA1B",0.463474980150478,14.7489497464444,2.92336006910344,0.00721215971523019,0.11053502536818,-2.64789617209607,"TUBA1B",0.0783348397852866,2.14193466427422,""
"S100A16",0.461501293767538,12.52364918738,2.29766530661429,0.0301423418705901,0.213091127181852,-3.93048596303019,"S100A16",0.151015112647378,1.52082300875782,""
"TPPP3",0.454323309300353,10.7789800673405,3.71301566919029,0.00101967931667049,0.0449600141781171,-0.838429838746834,"TPPP3",0.0318626199763905,2.9915363899029,"+"
"CAMK2D",0.453615234443587,15.6394601416585,4.56986008540217,0.000111411655319156,0.0128465471019186,1.24298588921801,"CAMK2D",0.00910419304352579,3.9530693731119,"+"
"UCHL5",0.450512989675147,9.15514828174057,1.80258007557491,0.0863707980802054,0.361898694879925,-4.71462855703475,"UCHL5",0.256473241739393,1.06363306743215,""
"APOL2",0.449512084960466,10.297962177473,2.30308376920964,0.0305584275197981,0.213091127181852,-3.89664758402751,"APOL2",0.151015112647378,1.51486899751275,""
"CSRP3",0.442643673896111,17.172986678509,3.43909559397084,0.00203755020349668,0.0637837419843601,-1.48342481622614,"CSRP3",0.0452027689196988,2.69089168181107,"+"
"AKR1C3",0.433341142383851,12.5156813436021,2.36852684788293,0.0258209323400656,0.19774614411741,-3.79433350403093,"AKR1C3",0.140140308160229,1.58802808031765,""
"DNAJB11",0.432907518107951,11.4898651070046,2.69603298037094,0.0151722267696315,0.149955125769538,-3.11297685062031,"DNAJB11",0.106271389661442,1.81895067479711,""
"CROCC",0.431589163561643,13.2161796829623,2.15365348501366,0.0476759999781615,0.266873859252756,-4.05500788163328,"CROCC",0.189130286421084,1.32170018909595,""
"ATP1A1",0.430789478616456,12.3770858088598,4.7529720783948,6.91548496158522e-05,0.00990988994995162,1.69331143705825,"ATP1A1",0.00702301952646723,4.16017735875709,"+"
"CLIC1",0.42982566057518,11.2838238588128,3.51821760640727,0.00167028227270491,0.058371189961879,-1.2986570136348,"CLIC1",0.0413669585591519,2.7772101281824,"+"
"PDK2",0.428694523293396,13.3752779488455,3.23484593423817,0.00338537408416854,0.0794384073482053,-1.95358679229517,"PDK2",0.0562970415186728,2.47039333474434,""
"STAU2",0.427026776237692,10.4038591500952,2.46772340784167,0.0217574910591559,0.184488075075564,-3.57458062229454,"STAU2",0.130744474479494,1.662391186271,""
"AKAP2",0.425849217605007,9.52689498538168,1.68713039515483,0.108610878497018,0.399587647974908,-4.84729726290142,"AKAP2",0.283182948391531,0.964126673507612,""
"ARPC4",0.417004446695584,13.5273169380118,2.78483797320221,0.0104707192899672,0.133198257860279,-2.94253361538998,"ARPC4",0.0943959994075136,1.98002348327496,""
"KRT5",0.41571242377637,16.5219496726018,0.946506831484439,0.352866524311118,0.674797487574439,-5.89525266206035,"KRT5",0.478220843579545,0.452389540270087,""
"LAMA4",0.41543510787314,12.238273727805,3.75054397825068,0.000926640778719428,0.0446300313477555,-0.748990828958132,"LAMA4",0.0316287651230337,3.03308859169693,"+"
"GBE1",0.414212450604387,14.8599322286595,6.17628437257755,1.78025591429137e-06,0.000637776681294883,5.14861943350101,"GBE1",0.000451984644519822,5.74951756276089,"+"
"TPM4",0.414179454215605,12.5893004571485,3.05627722281335,0.00523831036835968,0.0931811099744741,-2.35535053458824,"TPM4",0.0660363291775826,2.28080877332722,""
"PTMS",0.413161081258123,11.224183587129,2.4694021845276,0.0236274185277007,0.188785910291031,-3.53659556907577,"PTMS",0.133790298478771,1.62658372569805,""
"CLPB",0.408722450470165,12.821717121354,4.03344012272899,0.000448243602549791,0.0305872896406596,-0.0682689565094599,"CLPB",0.0216768433850378,3.34848590008625,"+"
"HTATSF1",0.407828040263862,10.974539522865,2.78865614994734,0.00992223250448561,0.130445497054384,-2.93801004195695,"HTATSF1",0.0924451510137242,2.00339060049757,""
"ADIRF",0.40538993800164,9.79260049664265,2.31436728324792,0.0302633446812865,0.213091127181852,-3.86396806712528,"ADIRF",0.151015112647378,1.51908307577236,""
"NASP",0.404508550041744,9.52169086083228,2.72309128521731,0.0118023595143419,0.135419844086183,-3.07266519662725,"NASP",0.0959704107807021,1.92803116035311,""
"PPP1R3D",0.400465483731724,11.4719625806807,2.4655612450796,0.0208220057550459,0.180289632912271,-3.60375952247232,"PPP1R3D",0.127769089137934,1.681477437823,""
"TOMM20",0.39978399513056,10.9694624119832,3.34901602364369,0.00300708296372676,0.0779635247189178,-1.74994918552091,"TOMM20",0.0552518099815875,2.52185458979383,""
"PDK1",0.39602062091247,10.5301217962999,2.28226135572491,0.0334226748900491,0.22433111530417,-3.90070608331636,"PDK1",0.15898075671194,1.47595879551084,""
"RILP",0.395186632061826,10.0195504204633,2.26733979083489,0.0344707005663225,0.228159417605266,-3.92948554740375,"RILP",0.161693828395844,1.46254989010536,""
"PPP6C",0.391996560340122,9.4989463843328,2.43671677754069,0.0259429693608326,0.19774614411741,-3.59015451641004,"PPP6C",0.140140308160229,1.58598031725653,""
"TIMMDC1",0.389246743066661,9.98617443355793,2.22133643450937,0.0400019316276019,0.244446771950335,-3.96529956305478,"TIMMDC1",0.173236480047638,1.39791903679819,""
"ABLIM1",0.388227596266828,10.6618135390229,1.91630807759647,0.0688850271468618,0.319947935690541,-4.5498829805762,"ABLIM1",0.226743244491683,1.16187516610617,""
"TMSB4X",0.387729234981821,11.1698126365992,1.88643552061234,0.0712752878903331,0.324425877040522,-4.64865770420256,"TMSB4X",0.229916707536996,1.14706101984199,""
"COA4",0.3803662522146,10.3662781399023,2.50840352285205,0.0203052163348815,0.178453338172738,-3.48329651582118,"COA4",0.126467729195773,1.69239237910944,""
"ITGAV",0.37987806048702,10.7481501570581,3.09270873588278,0.00479490154505733,0.0914370713888437,-2.27415931874416,"ITGAV",0.0648003500593832,2.3192203058817,""
"L3HYPDH",0.378240628566372,10.6723674568275,2.22627573955995,0.0396124970145186,0.243528103468751,-3.96183017577421,"L3HYPDH",0.172585430770896,1.40216778053318,""
"FBN1",0.376129855951083,13.1523978336488,1.07797025666067,0.291660715036921,0.625065190612564,-5.74682588327016,"FBN1",0.442976164332524,0.535122063821906,""
"DNAJA4",0.372002162626853,12.0956143598551,2.66784757574707,0.013145988871227,0.141110127733845,-3.19220629695953,"DNAJA4",0.100003046195475,1.88120673970868,""
"SEPTIN9",0.371533131038113,10.8698000221244,1.60087782513185,0.121850634179476,0.423301718252579,-5.11052438503678,"SEPTIN9",0.299988824082704,0.914172206159765,""
"CLIC4",0.371316881859469,10.8357332307952,2.76751281296042,0.0104265316272578,0.133198257860279,-2.98292232726344,"CLIC4",0.0943959994075136,1.9818601350681,""
"TMEM43",0.369294645828779,13.8107673517343,5.52427678271951,9.36416883360767e-06,0.00191697913407997,3.58284899769731,"TMEM43",0.00135853999978472,5.0285307646846,"+"
"CTNNB1",0.365781297423286,13.1802410817037,1.20281245524956,0.240213759593777,0.574516849342723,-5.63033631946311,"CTNNB1",0.407153164323291,0.619402119562168,""
"CNN3",0.362489030468312,12.2131274804094,3.69864312293782,0.00105768532115758,0.0459291837945096,-0.872621381604786,"CNN3",0.0325494587984923,2.97564352286096,"+"
"METAP1",0.361147797790013,11.3032291089391,3.39975543684343,0.00224827544520855,0.0657505859792624,-1.57477422411356,"METAP1",0.0465966475451402,2.64815048269105,"+"
"GIT2",0.360968985617118,11.1714074326113,3.78518981194117,0.00100241465554723,0.0448893812937242,-0.753934324279871,"GIT2",0.0318125633028243,2.99895259247604,"+"
"ALDOC",0.359424467797774,13.7774760887158,1.25939121661856,0.219884432165356,0.559173720129468,-5.54491347630676,"ALDOC",0.396279673638127,0.65780551763337,""
"CBR1",0.359068657711619,15.5902485627715,3.43715305237944,0.00204748927514345,0.0637837419843601,-1.48794378226715,"CBR1",0.0452027689196988,2.68877836441893,"+"
"PGM5",0.356701875594618,13.82388933293,3.20577976518851,0.00363649630388455,0.0807922357126598,-2.01961422278724,"PGM5",0.0572564833577918,2.43931684950692,""
"PSMB8",0.354154414215586,10.1483042360949,1.69298534366867,0.104425361443448,0.393793534074897,-4.92031111174224,"PSMB8",0.279076729728774,0.981194012853616,""
"TUBB2B",0.353275927418938,15.4819898512796,3.62937139179999,0.00126120619751168,0.0495153008502531,-1.03691216522027,"TUBB2B",0.0350908967189817,2.89921390381494,"+"
"MRPS17",0.353030503676459,12.2141602805619,3.57686961216155,0.00144050577539099,0.0528114115777579,-1.16084473311457,"MRPS17",0.0374268106511821,2.8414849961719,"+"
"MRPL30",0.352024364671374,9.91539189218027,2.09363127062201,0.0513783013485104,0.276814843514924,-4.18045303330058,"MRPL30",0.196175342111723,1.28922025832509,""
"MTIF2",0.348841200438594,11.6067582797029,2.68569898719097,0.0126144625704891,0.139766113678728,-3.15502158777778,"MTIF2",0.099050559639054,1.89913124753585,""
"GSTK1",0.347855900201479,15.0622491946098,4.55271636395126,0.000116497596151654,0.0128465471019186,1.20085367551958,"GSTK1",0.00910419304352579,3.93368303591558,"+"
"SLC25A5",0.347751823775361,11.086602345086,1.94065339187298,0.0710379911817515,0.324195673132006,-4.38631212417631,"SLC25A5",0.229753564802542,1.14850932807145,""
"ACAD9",0.347517672160656,10.6493187423107,2.33833235759992,0.0275878663650139,0.204836334202409,-3.85266806016006,"ACAD9",0.14516504038882,1.55928188639042,""
"COL6A3",0.344506023204247,15.5767045178427,3.09081377985313,0.00481705004327641,0.0914370713888437,-2.27839262390623,"COL6A3",0.0648003500593832,2.31721884187201,""
"VPS36",0.34432779615484,11.4539737884318,2.52118212998313,0.0212099945660739,0.181999534210682,-3.43017804705151,"VPS36",0.128980875572266,1.67345944274815,""
"TPSB2",0.34369861694748,14.3621711930049,1.79300296440227,0.0849688516856723,0.358646139810216,-4.81671590945086,"TPSB2",0.254168195176733,1.07074025099427,""
"IGKV2-28",0.343255215051315,11.3356797731057,1.74402852627619,0.10129242648002,0.387627392928233,-4.69112491172673,"IGKV2-28",0.274706859841754,0.994423025132271,""
"DPYSL3",0.341047919743115,12.6271164844276,2.96934927585496,0.00646022314593306,0.104817709275819,-2.54734945137551,"DPYSL3",0.0742830468028795,2.18975248055389,""
"PREB",0.340903121301164,12.5218762258326,4.38441179362213,0.000180513444339911,0.0178397079820064,0.787751331160398,"PREB",0.0126427859579526,3.74349044702592,"+"
"MRPS35",0.337923950435853,10.5830425542104,3.02578868165036,0.00579727944697957,0.098898826756211,-2.42588899547175,"MRPS35",0.070088406123719,2.23677576477393,""
"YBX1",0.337604555321573,9.2044564835074,1.24194269068959,0.230894272169431,0.565109294652084,-5.39479884672481,"YBX1",0.400486143738567,0.636586840560796,""
"CASQ2",0.337356672850802,16.6869920214916,2.06575128249705,0.0492645412971338,0.273340496528351,-4.35687320293334,"CASQ2",0.193713114291671,1.30746555657772,""
"AKT2",0.334889154208186,11.1097896530716,3.24174778754478,0.00344248638300737,0.0794384073482053,-1.94667714866538,"AKT2",0.0562970415186728,2.46312776894946,""
"TFRC",0.332413394378447,11.6431159399499,1.42528873930355,0.166326715544356,0.493470358954579,-5.35526914497229,"TFRC",0.349716493742468,0.779037988413374,""
"DYNLT1",0.327891879759274,11.0537467993916,2.06532332305623,0.0493081077128952,0.273340496528351,-4.35763132167976,"DYNLT1",0.193713114291671,1.30708166397904,""
"TIMM17A",0.325492818086969,10.1533257242497,2.59581137558102,0.0176307767667574,0.16641820177841,-3.30778085698616,"TIMM17A",0.117938573137741,1.75372855337935,""
"SPARC",0.325231064202635,11.9376241736634,2.42260930467832,0.02291319071972,0.187626298864907,-3.68869148683272,"SPARC",0.132968495842222,1.63991442999518,""
"MT-ND3",0.323813781711122,9.67849042724261,1.39389122171708,0.190309641829633,0.521441140997827,-4.83892060706688,"MT-ND3",0.369539049739798,0.720539208101165,""
"LCN1",0.321967552149715,12.0563400659075,0.537684585249407,0.599720584090214,0.835179394559063,-5.85680352525041,"LCN1",0.591881567375026,0.222051044703362,""
"ADA",0.321574686515175,12.3386048759196,1.61862741790654,0.163842015939776,0.489136685086874,-4.4292968827676,"ADA",0.346645271322447,0.785574717038891,""
"UBL4A",0.32135976781943,10.3629185755758,2.84629917287968,0.010620861954575,0.133198257860279,-2.82114974409872,"UBL4A",0.0943959994075136,1.97384023589815,""
"PRKAA1",0.318867311716996,11.3097572417391,2.8853430117195,0.0078958686568469,0.116875432072848,-2.73045100300801,"PRKAA1",0.0828282095721871,2.10260008451282,""
"AIP",0.318213468142433,10.5192466199177,1.59226574545667,0.126827884618646,0.433935676415644,-5.02632575232025,"AIP",0.307524982021896,0.89678525114962,""
"RFTN1",0.31777957408581,10.3528353682589,2.61326970093452,0.0151734077017327,0.149955125769538,-3.29885610559659,"RFTN1",0.106271389661442,1.81891687274919,""
"ME2",0.314833165805515,13.1741929517968,3.78426105516437,0.000850187543963364,0.0443025000181637,-0.668443071176711,"ME2",0.0313966476187152,3.07048526213954,"+"
"TIGAR",0.314082014119231,11.1689956210832,2.14181663278109,0.0424617158785102,0.251957096703541,-4.20704499325147,"TIGAR",0.178558956650129,1.37200245996956,""
"PPP4R1",0.313959576737508,10.3390688919755,2.03041570478592,0.0529790700255086,0.28118150869094,-4.41909656420859,"PPP4R1",0.199269945074176,1.27589566941241,""
"ECH1",0.313941276086746,15.6869313407906,3.32665312240999,0.00269735548607053,0.0722838692330099,-1.74354609742766,"ECH1",0.0512267066169096,2.56906181384926,""
"HBS1L",0.313660381679798,9.51658398834685,1.07423086115598,0.295363444007522,0.62975076208404,-5.66045341475654,"HBS1L",0.446296772341597,0.529643256648419,""
"IDH3A",0.311922314839729,15.3319173980609,3.6033071069095,0.00134730994611856,0.0508077671786288,-1.09850332410084,"IDH3A",0.0360068520229585,2.87053248415478,"+"
"UAP1L1",0.311460732311366,10.2994139782093,2.17502985861723,0.0438284080612811,0.255880786433546,-4.05106701956845,"UAP1L1",0.181339628254839,1.35824430353625,""
"ARFIP1",0.311422757351876,9.87367574827626,1.46407575363862,0.160201191795752,0.484685099410497,-5.14340091873319,"ARFIP1",0.343490486225253,0.795334257362935,""
"SYNC",0.311333974869365,12.3195812330579,3.50787918555575,0.00171433074708149,0.0584913323944709,-1.32287586075311,"SYNC",0.0414521020526025,2.76590538557789,"+"
"MRPS22",0.311328268472206,12.1038560057225,2.89833931663935,0.00765549592906443,0.115477112277361,-2.70228753553746,"MRPS22",0.0818372371923179,2.11602667011533,""
"RPL17",0.311269777051114,12.3551983749862,1.38058023243899,0.179515669247592,0.508391213501581,-5.41376856659411,"RPL17",0.360290723462919,0.745897637499244,""
"SRPRB",0.311182709007229,10.7486088937468,3.83740929497604,0.00074207777898282,0.0443025000181637,-0.541125807334432,"SRPRB",0.0313966476187152,3.1295505728709,"+"
"BRAWNIN",0.309848115165543,11.9764541504627,1.97476833513467,0.0597934720562531,0.299233067272034,-4.50039234938474,"BRAWNIN",0.212062866997472,1.22334622746142,""
"RBP1",0.309791436029505,11.7738480546727,1.78473047019541,0.0873698048736294,0.365017289749012,-4.79366069387106,"RBP1",0.258683352322996,1.05863863421385,""
"EPHX1",0.309169470514705,15.6644400740458,2.05013646374198,0.0508764769819859,0.276563906958044,-4.38446302552224,"EPHX1",0.195997506399341,1.29348296969173,""
"ABCC1",0.308982154192114,10.4982459094398,1.88503207175785,0.0719939812687814,0.32699643473269,-4.63621343661085,"ABCC1",0.231738430780865,1.14270380927727,""
"MICOS13",0.308686618230153,10.1989141265592,2.53719413782461,0.0186869813488296,0.17186673052621,-3.43166579560018,"MICOS13",0.12179987976976,1.7284608478682,""
"TUBB2A",0.307847882668279,10.4330642460909,2.23566929619976,0.0344527537260054,0.228159417605266,-4.04742085584794,"TUBB2A",0.161693828395844,1.46277606025233,""
"ACOT1",0.307112912049169,9.58789425118494,1.69431684095633,0.105543027402447,0.396963669993981,-4.86922701916308,"ACOT1",0.281323366833093,0.976570452651595,""
"MCU",0.305259615561203,12.5997303105032,2.95901861964975,0.00662233140317188,0.10656576709794,-2.56999913682413,"MCU",0.0755218743055213,2.1789890895206,""
"TOMM40",0.30414035990152,11.4170464439534,2.03912293885807,0.0520414067885527,0.278266178835806,-4.40383412019583,"TOMM40",0.197203885955245,1.28365097205957,""
"ANXA2",0.302510907766518,15.9624049450815,4.13657376671181,0.000343373147823033,0.0281173554760232,0.182236073458624,"ANXA2",0.0199264308219382,3.46423367017759,"+"
"COL6A2",0.302097274032514,14.861415634486,2.49791372354287,0.0193648355356397,0.175077661341146,-3.53919896724089,"COL6A2",0.124075427724915,1.71298618709863,""
"F13A1",0.301994839852091,11.6401147024004,2.68148324689386,0.012986924665713,0.140199998361313,-3.15893793682622,"F13A1",0.0993580484823629,1.88649367870642,""
"SLC2A4",0.301422830125219,12.7471850278726,2.58877300393228,0.0157624713280043,0.153657288524015,-3.35527595484026,"SLC2A4",0.10889506776949,1.80237569040147,""
"MRPL19",0.300520975682689,11.3681893543702,3.37263046936392,0.00240573328822998,0.066940112660846,-1.63754889552948,"MRPL19",0.0474396507625529,2.61875252241204,"+"
"COL6A1",0.299759742781923,15.9815070544669,2.62586850896699,0.0144797085204046,0.147159023473332,-3.27911499897927,"COL6A1",0.104289825676026,1.83924018049067,""
"OBSCN",0.297064925817324,15.620082281342,2.29454395603053,0.030347049571651,0.213091127181852,-3.93642274568231,"OBSCN",0.151015112647378,1.51788352590792,""
"ORAI1",0.296420769237926,10.6256516372983,1.78958674828357,0.0885000003214907,0.36613130045856,-4.73290417824534,"ORAI1",0.259472838281505,1.05305672772453,""
"HAX1",0.295865979649131,12.0627087192309,2.182823215039,0.0385596101117926,0.241653114333401,-4.14543248583075,"HAX1",0.171256648576948,1.41386736603355,""
"SLK",0.295404648223336,11.3878911636568,1.0707715871164,0.29575873194875,0.62975076208404,-5.71380190271924,"SLK",0.446296772341597,0.529062424447531,""
"LTBP4",0.293886558616968,10.4554990875338,1.97370577392732,0.0599212978024995,0.299233067272034,-4.50220481058163,"LTBP4",0.212062866997472,1.22241878906092,""
"S100A10",0.293176557102573,13.7921116673626,3.24469046817963,0.00330417578859773,0.0794384073482053,-1.93117103688798,"S100A10",0.0562970415186728,2.48093685542335,""
"EHBP1L1",0.293035077148408,12.2675077085522,3.68447450607595,0.00109650918854037,0.046904407975473,-0.906293437313368,"EHBP1L1",0.0332405884175071,2.95998772466529,"+"
"MRC2",0.292869258256868,10.1326366060364,2.33454099119433,0.0299777971509763,0.212664273848263,-3.80696683307722,"MRC2",0.150712606836327,1.52320028343986,""
"UBE2D3",0.29208934612379,12.3882005425246,1.03982391214347,0.30868556817509,0.642007223548699,-5.78568763372291,"UBE2D3",0.454982778808511,0.510483674400102,""
"MRPL4",0.291450390104314,12.0370575207651,3.02850985494495,0.0056023497454412,0.0961457147930209,-2.41695003370479,"MRPL4",0.0681373088689882,2.25162978237895,""
