"","logFC","AveExpr","t","P.Value","adj.P.Val","B","protein","q","-log10p","regulated_q"
"LMNB1",-0.335850976409301,10.4495827307283,-0.937983571015976,0.358388540175162,0.471104862498388,-7.62761860395989,"LMNB1",0.161059336125325,0.445645885779614,""
"MECR",-0.336174091044521,14.4687444099029,-5.19699203772873,2.21288289108042e-05,0.000120446458501202,1.37544469010189,"MECR",4.11777253624008e-05,4.65504156894817,"+"
"MUL1",-0.336681284736207,11.8195345544632,-1.14162701122566,0.275686948027967,0.382965420768592,-6.8217123895545,"MUL1",0.130926596895731,0.559583794407867,""
"NFU1",-0.337056082891905,12.3061956278949,-3.77871776859244,0.000867882776748634,0.00294750698675129,-2.27490457726165,"NFU1",0.00100768121134081,3.06153893017971,"+"
"RBX1",-0.337493524390915,13.8082873127966,-4.0096172165383,0.000480272196451079,0.00176284525440954,-1.69286939841326,"RBX1",0.000602674073158928,3.31851255447572,"+"
"CYGB",-0.33785891336594,11.9998631211388,-3.87611369410178,0.000866744496938897,0.00294713716714497,-2.11182610149416,"CYGB",0.00100755477897931,3.06210890704873,"+"
"EHD4",-0.337996269831541,11.5616568433794,-3.79718912953647,0.000827927268665944,0.00284084239587344,-2.22866777440034,"EHD4",0.000971215172540532,3.08200781322045,"+"
"GSTO1",-0.338237164703639,17.1930032498408,-4.21779295045859,0.000280648503884606,0.00110522237499536,-1.16172468800542,"GSTO1",0.000377848746972374,3.55183726862832,"+"
"GAPVD1",-0.33886534899451,9.94126146392336,-1.40010745892961,0.183089379423443,0.27793472602827,-6.87619871193143,"GAPVD1",0.0950191475903955,0.737336847350787,""
"MRPS23",-0.339132796001641,12.8143310105642,-4.5809723878615,0.000109403739960065,0.000480403232370653,-0.225210171324821,"MRPS23",0.000164238223455701,3.96096783141889,"+"
"ATP5PO",-0.3400602684784,16.1749296785564,-3.82979556940413,0.000761761019687104,0.00264996573434287,-2.14690132578578,"ATP5PO",0.00090595906750927,3.11818125452612,"+"
"CSK",-0.340364823099833,10.9487269144625,-1.82999012761339,0.0828985400118101,0.143320362351336,-6.37094312026628,"CSK",0.0489977587816263,1.08145311806731,"+"
"GHITM",-0.340647771444631,10.4344770490057,-2.45598991924798,0.0243726108519922,0.0511574669129425,-5.24867096846285,"GHITM",0.0174894982300889,1.61309794566635,"+"
"NTMT1",-0.340895330933826,14.9264766593876,-5.16959472733827,2.37532087629957e-05,0.00012879817554632,1.30423396771645,"NTMT1",4.40329750315713e-05,4.62427771429457,"+"
"HDDC2",-0.341811423538569,12.5316202104566,-3.70915482422076,0.00103606658930593,0.00342932117265112,-2.44846613302239,"HDDC2",0.00117240180561626,2.98461233103986,"+"
"CISD1",-0.342323830144352,16.3077499122639,-4.70674741964106,7.89052285089183e-05,0.000361449070753653,0.100993637157073,"CISD1",0.00012357067823493,4.1028942181171,"+"
"PTGR3",-0.342897566847672,9.65535430437566,-1.50877486420539,0.147715235998475,0.231224013484764,-6.88605761491767,"PTGR3",0.0790498869202753,0.830574707336638,""
"LYPLAL1",-0.343180102467574,13.771904721825,-5.48560005235195,1.05186037899055e-05,6.28700681638816e-05,2.12436665694455,"LYPLAL1",2.14937527643612e-05,4.97804190339345,"+"
"MGST3",-0.34339229661539,14.0552030543528,-4.22869553004791,0.000272842026503052,0.00108042423496299,-1.13377168553471,"MGST3",0.000369370863832776,3.56408873345615,"+"
"TMEM14C",-0.34377249927031,11.5800095300701,-3.38786247678537,0.00232702719584983,0.00688963687871568,-3.2367284257612,"TMEM14C",0.00235539989111087,2.63319854110584,"+"
"NDUFS5",-0.343814938375925,15.5066112542224,-4.35835435007503,0.000194997706504731,0.000802124186383684,-0.800475251705631,"NDUFS5",0.000274226821315106,3.70997049662824,"+"
"FKBP5",-0.344104571864682,11.4662661650685,-3.36610556744677,0.00245656157099321,0.00720608173950161,-3.28920154652677,"FKBP5",0.00246358472055238,2.60967234628288,"+"
"TUBB2B",-0.344468468480594,15.4775861218104,-4.53651714163762,0.000122796692645357,0.000531871302637909,-0.340331999388193,"TUBB2B",0.000181833909445727,3.91081333014285,"+"
"NLRX1",-0.345407062815793,14.3618750889751,-6.49080231236425,8.30895622726449e-07,6.85548751546346e-06,4.69452787091653,"NLRX1",2.34372505136217e-06,6.08045352894878,"+"
"TOMM20",-0.346059664885663,10.9533827761695,-2.55944912014445,0.018220922788253,0.0403141436961116,-5.07782939062318,"TOMM20",0.0137824287903183,1.73942963220946,"+"
"IGFBP7",-0.346738486452022,11.4444458434603,-2.29341060045496,0.0312504463868139,0.0630514644153969,-5.63977774256159,"IGFBP7",0.0215557677469486,1.50514377473765,"+"
"TXNDC9",-0.3469307547924,9.36423692612611,-2.3194254645295,0.0299976435061942,0.0610833949916316,-5.57417118158753,"TXNDC9",0.0208829325035185,1.5229128603621,"+"
"TIMM17A",-0.347217805239113,10.1655834793795,-2.35607647556246,0.0299338717719888,0.0609969216250561,-5.43235934782739,"TIMM17A",0.0208533693550099,1.52383710606459,"+"
"TUBA1B",-0.347566514838441,14.6909955137884,-2.66385125021273,0.0132988833374019,0.0309298968277673,-4.90001729204611,"TUBA1B",0.0105741821960542,1.87618482375203,"+"
"DPP3",-0.347665778092706,12.8715848684129,-4.86046188755213,5.29301340044328e-05,0.00025597799603833,0.500360645246186,"DPP3",8.75126736879427e-05,4.27629700649405,"+"
"AKAP2",-0.348907671162909,9.50525999779356,-1.88698615175384,0.0753015686982094,0.132477953736488,-6.27074123628007,"AKAP2",0.0452910020221099,1.12319597639054,"+"
